SYEAR,SSEASON,DIMENSIONS,REPORT_ID,MARK_CODE,REPORT_KIND,ACCOUNT_ID,ACCOUNT_CNAME,ACCOUNT_ENAME,ELEMENT_ID
2020,2,X,個別,一般,資產負債表,1695,　　　營業器具淨額（觀光飯店業適用）,"　　　Business facilities (for hotel business), net",tifrs-bsci-ci_BusinessFacilitiesForHotelBusinessNet
2020,2,X,個別,一般,資產負債表,1696,　　　　營業器具成本（觀光飯店業適用）,"　　　　Business facilities (for hotel business), cost",tifrs-bsci-ci_BusinessFacilitiesForHotelBusinessCost
2020,2,X,個別,一般,資產負債表,1697,　　　　營業器具－重估增（減）值,"　　　　Business facilities, revaluation increment (decrement)",tifrs-bsci-ci_BusinessFacilitiesRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1698,　　　　累計折舊－營業器具,"　　　　Accumulated depreciation, business facilities",tifrs-bsci-ci_AccumulatedDepreciationBusinessFacilities
2020,2,X,個別,一般,資產負債表,1699,　　　　累計減損－營業器具,"　　　　Accumulated impairment, business facilities",tifrs-bsci-ci_AccumulatedImpairmentBusinessFacilities
2020,2,X,個別,一般,資產負債表,1700,　　　機具設備淨額,"　　　Maintenance equipment and tools, net",tifrs-bsci-ci_MaintenanceEquipmentAndToolsNet
2020,2,X,個別,一般,資產負債表,1701,　　　　機具設備成本,"　　　　Maintenance equipment and tools, cost",tifrs-bsci-ci_MaintenanceEquipmentAndToolsCost
2020,2,X,個別,一般,資產負債表,1702,　　　　機具設備－重估增（減）值,"　　　　Maintenance equipment and tools, revaluation increment (decrement)",tifrs-bsci-ci_MaintenanceEquipmentAndToolsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1703,　　　　累計折舊－機具設備,"　　　　Accumulated depreciation, maintenance equipment and tools",tifrs-bsci-ci_AccumulatedDepreciationMaintenanceEquipmentAndTools
2020,2,X,個別,一般,資產負債表,1704,　　　　累計減損－機具設備,"　　　　Accumulated impairment, maintenance equipment and tools",tifrs-bsci-ci_AccumulatedImpairmentMaintenanceEquipmentAndTools
2020,2,X,個別,一般,資產負債表,1705,　　　遊樂設備淨額,"　　　Entertainment facilities, net",tifrs-bsci-ci_EntertainmentFacilitiesNet
2020,2,X,個別,一般,資產負債表,1706,　　　　遊樂設備成本,"　　　　Entertainment facilities, cost",tifrs-bsci-ci_EntertainmentFacilitiesCost
2020,2,X,個別,一般,資產負債表,1707,　　　　遊樂設備－重估增（減）值,"　　　　Entertainment facilities, revaluation increment (decrement)",tifrs-bsci-ci_EntertainmentFacilitiesRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1708,　　　　累計折舊－遊樂設備,"　　　　Accumulated depreciation, entertainment facilities",tifrs-bsci-ci_AccumulatedDepreciationEntertainmentFacilities
2020,2,X,個別,一般,資產負債表,1709,　　　　累計減損－遊樂設備,"　　　　Accumulated impairment, entertainment facilities",tifrs-bsci-ci_AccumulatedImpairmentEntertainmentFacilities
2020,2,X,個別,一般,資產負債表,1710,　　　景觀園藝淨額,"　　　Landscaping and ornamental fixtures, net",tifrs-bsci-ci_LandscapingAndOrnamentalFixturesNet
2020,2,X,個別,一般,資產負債表,1711,　　　　景觀園藝成本,"　　　　Landscaping and ornamental fixtures, cost",tifrs-bsci-ci_LandscapingAndOrnamentalFixturesCost
2020,2,X,個別,一般,資產負債表,1712,　　　　景觀園藝－重估增（減）值,"　　　　Landscaping and ornamental fixtures, revaluation increment (decrement)",tifrs-bsci-ci_LandscapingAndOrnamentalFixturesRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1713,　　　　累計折舊－景觀園藝,"　　　　Accumulated depreciation, landscaping and ornamental fixtures",tifrs-bsci-ci_AccumulatedDepreciationLandscapingAndOrnamentalFixtures
2020,2,X,個別,一般,資產負債表,1714,　　　　累計減損－景觀園藝,"　　　　Accumulated impairment, landscaping and ornamental fixtures",tifrs-bsci-ci_AccumulatedImpairmentLandscapingAndOrnamentalFixtures
2020,2,X,個別,一般,資產負債表,1715,　　　租賃資產淨額,"　　　Leased assets, net",tifrs-bsci-ci_LeasedAssetsNet
2020,2,X,個別,一般,資產負債表,1716,　　　　租賃資產成本,"　　　　Leased assets, cost",tifrs-bsci-ci_LeasedAssetsCost
2020,2,X,個別,一般,資產負債表,1717,　　　　租賃資產－重估增（減）值,"　　　　Leased assets, revaluation increment (decrement)",tifrs-bsci-ci_LeasedAssetsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1718,　　　　累計折舊－租賃資產,"　　　　Accumulated depreciation, leased assets",tifrs-bsci-ci_AccumulatedDepreciationLeasedAssets
2020,2,X,個別,一般,資產負債表,1719,　　　　累計減損－租賃資產,"　　　　Accumulated impairment, leased assets",tifrs-bsci-ci_AccumulatedImpairmentLeasedAssets
2020,2,X,個別,一般,資產負債表,1720,　　　出租資產－機器設備淨額,"　　　Rental assets, machinery and equipment, net",tifrs-bsci-ci_RentalAssetsMachineryAndEquipmentNet
2020,2,X,個別,一般,資產負債表,1721,　　　　出租資產－機器設備成本,"　　　　Rental assets, machinery and equipment, cost",tifrs-bsci-ci_RentalAssetsMachineryAndEquipmentCost
2020,2,X,個別,一般,資產負債表,1722,　　　　出租資產－機器設備－重估增（減）值,"　　　　Rental assets, machinery and equipment, revaluation increment (decrement)",tifrs-bsci-ci_RentalAssetsMachineryAndEquipmentRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1723,　　　　累計折舊－出租資產－機器設備,"　　　　Accumulated depreciation, rental assets, machinery and equipment",tifrs-bsci-ci_AccumulatedDepreciationRentalAssetsMachineryAndEquipment
2020,2,X,個別,一般,資產負債表,1724,　　　　累計減損－出租資產－機器設備,"　　　　Accumulated impairment, rental assets, machinery and equipment",tifrs-bsci-ci_AccumulatedImpairmentRentalAssetsMachineryAndEquipment
2020,2,X,個別,一般,資產負債表,1725,　　　出租資產－其他淨額,"　　　Other rental assets, net",tifrs-bsci-ci_OtherRentalAssetsNet
2020,2,X,個別,一般,資產負債表,1726,　　　　出租資產－其他成本,"　　　　Other rental assets, cost",tifrs-bsci-ci_OtherRentalAssetsCost
2020,2,X,個別,一般,資產負債表,1727,　　　　出租資產－其他－重估增（減）值,"　　　　Other rental assets, revaluation increment (decrement)",tifrs-bsci-ci_OtherRentalAssetsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1728,　　　　累計折舊－出租資產－其他,"　　　　Accumulated depreciation, other rental assets",tifrs-bsci-ci_AccumulatedDepreciationOtherRentalAssets
2020,2,X,個別,一般,資產負債表,1729,　　　　累計減損－出租資產－其他,"　　　　Accumulated impairment, other rental assets",tifrs-bsci-ci_AccumulatedImpairmentOtherRentalAssets
2020,2,X,個別,一般,資產負債表,1730,　　　租賃改良淨額,"　　　Leasehold improvements, net",tifrs-bsci-ci_LeaseholdImprovementsNet
2020,2,X,個別,一般,資產負債表,1731,　　　　租賃改良成本,"　　　　Leasehold improvements, cost",tifrs-bsci-ci_LeaseholdImprovementsCost
2020,2,X,個別,一般,資產負債表,1732,　　　　租賃改良－重估增（減）值,"　　　　Leasehold improvements, revaluation increment (decrement)",tifrs-bsci-ci_LeaseholdImprovementsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1733,　　　　累計折舊－租賃改良,"　　　　Accumulated depreciation, leasehold improvements",tifrs-bsci-ci_AccumulatedDepreciationLeaseholdImprovements
2020,2,X,個別,一般,資產負債表,1734,　　　　累計減損－租賃改良,"　　　　Accumulated impairment, leasehold improvements",tifrs-bsci-ci_AccumulatedImpairmentLeaseholdImprovements
2020,2,X,個別,一般,資產負債表,1735,　　　其他設備淨額,"　　　Other facilities, net",tifrs-bsci-ci_OtherFacilitiesNet
2020,2,X,個別,一般,資產負債表,1736,　　　　其他設備成本,"　　　　Other facilities, cost",tifrs-bsci-ci_OtherFacilitiesCost
2020,2,X,個別,一般,資產負債表,1737,　　　　其他設備－重估增（減）值,"　　　　Other facilities, revaluation increment (decrement)",tifrs-bsci-ci_OtherFacilitiesRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1738,　　　　累計折舊－其他設備,"　　　　Accumulated depreciation, other facilities",tifrs-bsci-ci_AccumulatedDepreciationOtherFacilities
2020,2,X,個別,一般,資產負債表,1739,　　　　累計減損－其他設備,"　　　　Accumulated impairment, other facilities",tifrs-bsci-ci_AccumulatedImpairmentOtherFacilities
2020,2,X,個別,一般,資產負債表,1740,　　　未完工程及待驗設備,　　　Unfinished construction and equipment under acceptance,ifrs-full_ConstructionInProgress
2020,2,X,個別,一般,資產負債表,1745,　　　生產性植物,　　　Bearer plants,ifrs-full_BearerPlants
2020,2,X,個別,一般,資產負債表,1746,　　　　生產性植物成本,"　　　　Bearer plants, cost",tifrs-bsci-ci_BearerPlantsCost
2020,2,X,個別,一般,資產負債表,1747,　　　　生產性植物-累計折舊,"　　　　Bearer plants, accumulated depreciation",tifrs-bsci-ci_BearerPlantsAccumulatedDepreciation
2020,2,X,個別,一般,資產負債表,1748,　　　　生產性植物-累計減損,"　　　　Bearer plants, acumulated impairment",tifrs-bsci-ci_BearerPlantsAcumulatedImpairment
2020,2,X,個別,一般,資產負債表,1749,　　　　生產性植物-重估增(減)值,"　　　　Bearer plants, revaluation increment (decrement)",tifrs-bsci-ci_BearerPlantsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1750,　　礦產資源淨額,"　　Natural resources, net",ifrs-full_MiningAssets
2020,2,X,個別,一般,資產負債表,1751,　　　礦產資源成本,"　　　Mineral resources, cost",tifrs-bsci-ci_NaturalResourcesCost
2020,2,X,個別,一般,資產負債表,1752,　　　礦產資源－重估增（減）值,"　　　Mineral resources, revaluation increment (decrement)",tifrs-bsci-ci_NaturalResourcesRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1753,　　　累計折耗－礦產資源,"　　　Accumulated depletion, mineral resources",tifrs-bsci-ci_AccumulatedDepletionNaturalResources
2020,2,X,個別,一般,資產負債表,1754,　　　累計減損－礦產資源,"　　　Accumulated impairment, mineral resources",tifrs-bsci-ci_AccumulatedImpairmentNaturalResources
2020,2,X,個別,一般,資產負債表,1755,　　使用權資產,　　Right-of-use assets,ifrs-full_RightofuseAssets
2020,2,X,個別,一般,資產負債表,175A,　　　使用權資產－土地淨額,"　　　Right-of-use assets, land, net",tifrs-bsci-ci_RightOfUseAssetsLandNet
2020,2,X,個別,一般,資產負債表,17AA,　　　　使用權資產－土地成本,"　　　　Right-of-use assets, land, cost",tifrs-bsci-ci_RightOfUseAssetsLandCost
2020,2,X,個別,一般,資產負債表,17AB,　　　　使用權資產－土地－租賃負債重評估,"　　　　Right-of-use assets, land, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsLandReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17AC,　　　　使用權資產－土地－重估增(減)值,"　　　　Right-of-use assets, land, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsLandRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17AD,　　　　累計折舊－使用權資產－土地,"　　　　Accumulated depreciation, right-of-use assets, land",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsLand
2020,2,X,個別,一般,資產負債表,17AE,　　　　累計減損－使用權資產－土地,"　　　　Accumulated impairment, right-of-use assets, land",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsLand
2020,2,X,個別,一般,資產負債表,175B,　　　使用權資產－土地改良物淨額,"　　　Right-of-use assets, leasehold improvements, net",tifrs-bsci-ci_RightOfUseAssetsLeaseholdImprovementsNet
2020,2,X,個別,一般,資產負債表,17BA,　　　　使用權資產－土地改良物成本,"　　　　Right-of-use assets, leasehold improvements, cost",tifrs-bsci-ci_RightOfUseAssetsLeaseholdImprovementsCost
2020,2,X,個別,一般,資產負債表,17BB,　　　　使用權資產－土地改良物－租賃負債重評估,"　　　　Right-of-use assets, leasehold improvements, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsLeaseholdImprovementsReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17BC,　　　　使用權資產－土地改良物－重估增(減)值,"　　　　Right-of-use assets, leasehold improvements, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsLeaseholdImprovementsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17BD,　　　　累計折舊－使用權資產－土地改良物,"　　　　Accumulated depreciation, right-of-use assets, leasehold improvements",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsLeaseholdImprovements
2020,2,X,個別,一般,資產負債表,17BE,　　　　累計減損－使用權資產－土地改良物,"　　　　Accumulated impairment, right-of-use assets, leasehold improvements",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsLeaseholdImprovements
2020,2,X,個別,一般,資產負債表,175C,　　　使用權資產－房屋及建築淨額,"　　　Right-of-use assets, buildings and structures, net",tifrs-bsci-ci_RightOfUseAssetsBuildingsAndStructuresNet
2020,2,X,個別,一般,資產負債表,17CA,　　　　使用權資產－房屋及建築成本,"　　　　Right-of-use assets, buildings and structures, cost",tifrs-bsci-ci_RightOfUseAssetsBuildingsAndStructuresCost
2020,2,X,個別,一般,資產負債表,17CB,　　　　使用權資產－房屋及建築－租賃負債重評估,"　　　　Right-of-use assets, buildings and structures, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsBuildingsAndStructuresReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17CC,　　　　使用權資產－房屋及建築－重估增(減)值,"　　　　Right-of-use assets, buildings and structures, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsBuildingsAndStructuresRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17CD,　　　　累計折舊－使用權資產－房屋及建築,"　　　　Accumulated depreciation, right-of-use assets, buildings and structures",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsBuildingsAndStructures
2020,2,X,個別,一般,資產負債表,17CE,　　　　累計減損－使用權資產－房屋及建築,"　　　　Accumulated impairment, right-of-use assets, buildings and structures",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsBuildingsAndStructures
2020,2,X,個別,一般,資產負債表,175D,　　　使用權資產－機器設備淨額,"　　　Right-of-use assets, machinery and equipment, net",tifrs-bsci-ci_RightOfUseAssetsMachineryAndEquipmentNet
2020,2,X,個別,一般,資產負債表,17DA,　　　　使用權資產－機器設備成本,"　　　　Right-of-use assets, machinery and equipment, cost",tifrs-bsci-ci_RightOfUseAssetsMachineryAndEquipmentCost
2020,2,X,個別,一般,資產負債表,17DB,　　　　使用權資產－機器設備－租賃負債重評估,"　　　　Right-of-use assets, machinery and equipment, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsMachineryAndEquipmentReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17DC,　　　　使用權資產－機器設備－重估增(減)值,"　　　　Right-of-use assets, machinery and equipment, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsMachineryAndEquipmentRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17DD,　　　　累計折舊－使用權資產－機器設備,"　　　　Accumulated depreciation, right-of-use assets, machinery and equipment",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsMachineryAndEquipment
2020,2,X,個別,一般,資產負債表,17DE,　　　　累計減損－使用權資產－機器設備,"　　　　Accumulated impairment, right-of-use assets, machinery and equipment",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsMachineryAndEquipment
2020,2,X,個別,一般,資產負債表,175E,　　　使用權資產－運輸設備淨額,"　　　Right-of-use assets, transportation equipment, net",tifrs-bsci-ci_RightOfUseAssetsTransportationEquipmentNet
2020,2,X,個別,一般,資產負債表,17EA,　　　　使用權資產－運輸設備成本,"　　　　Right-of-use assets, transportation equipment, cost",tifrs-bsci-ci_RightOfUseAssetsTransportationEquipmentCost
2020,2,X,個別,一般,資產負債表,17EB,　　　　使用權資產－運輸設備－租賃負債重評估,"　　　　Right-of-use assets, transportation equipment, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsTransportationEquipmentReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17EC,　　　　使用權資產－運輸設備－重估增(減)值,"　　　　Right-of-use assets, transportation equipment, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsTransportationEquipmentRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17ED,　　　　累計折舊－使用權資產－運輸設備,"　　　　Accumulated depreciation, right-of-use assets, transportation equipment",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsTransportationEquipment
2020,2,X,個別,一般,資產負債表,17EE,　　　　累計減損－使用權資產－運輸設備,"　　　　Accumulated impairment, right-of-use assets, transportation equipment",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsTransportationEquipment
2020,2,X,個別,一般,資產負債表,175F,　　　使用權資產－辦公設備淨額,"　　　Right-of-use assets, office equipment, net",tifrs-bsci-ci_RightOfUseAssetsOfficeEquipmentNet
2020,2,X,個別,一般,資產負債表,17FA,　　　　使用權資產－辦公設備成本,"　　　　Right-of-use assets, office equipment, cost",tifrs-bsci-ci_RightOfUseAssetsOfficeEquipmentCost
2020,2,X,個別,一般,資產負債表,17FB,　　　　使用權資產－辦公設備－租賃負債重評估,"　　　　Right-of-use assets, office equipment, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsOfficeEquipmentReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17FC,　　　　使用權資產－辦公設備－重估增(減)值,"　　　　Right-of-use assets, office equipment, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsOfficeEquipmentRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17FD,　　　　累計折舊－使用權資產－辦公設備,"　　　　Accumulated depreciation, right-of-use assets, office equipment",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsOfficeEquipment
2020,2,X,個別,一般,資產負債表,17FE,　　　　累計減損－使用權資產－辦公設備,"　　　　Accumulated impairment, right-of-use assets, office equipment",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsOfficeEquipment
2020,2,X,個別,一般,資產負債表,175G,　　　使用權資產－其他資產淨額,"　　　Right-of-use assets, others, net",tifrs-bsci-ci_RightOfUseAssetsOthersNet
2020,2,X,個別,一般,資產負債表,17GA,　　　　使用權資產－其他資產成本,"　　　　Right-of-use assets, others, cost",tifrs-bsci-ci_RightOfUseAssetsOthersCost
2020,2,X,個別,一般,資產負債表,17GB,　　　　使用權資產－其他資產－租賃負債重評估,"　　　　Right-of-use assets, others, reassessment of lease liability",tifrs-bsci-ci_RightOfUseAssetsOthersReassessmentOfLeaseLiability
2020,2,X,個別,一般,資產負債表,17GC,　　　　使用權資產－其他資產－重估增(減)值,"　　　　Right-of-use assets, others, revaluation increment (decrement)",tifrs-bsci-ci_RightOfUseAssetsOthersRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,17GD,　　　　累計折舊－使用權資產－其他資產,"　　　　Accumulated depreciation, right-of-use assets, others",tifrs-bsci-ci_AccumulatedDepreciationRightOfUseAssetsOthers
2020,2,X,個別,一般,資產負債表,17GE,　　　　累計減損－使用權資產－其他資產,"　　　　Accumulated impairment, right-of-use assets, others",tifrs-bsci-ci_AccumulatedImpairmentRightOfUseAssetsOthers
2020,2,X,個別,一般,資產負債表,1760,　　投資性不動產淨額,"　　Investment property, net",ifrs-full_InvestmentProperty
2020,2,X,個別,一般,資產負債表,176A,　　　投資性不動產－土地淨額,"　　　Investment property, land, net",tifrs-bsci-ci_InvestmentPropertyLandNet
2020,2,X,個別,一般,資產負債表,1761,　　　　投資性不動產－土地,"　　　　Investment property, land",tifrs-bsci-ci_InvestmentPropertyLand
2020,2,X,個別,一般,資產負債表,1762,　　　　投資性不動產－土地－重估增值,"　　　　Investment property, land, revaluation increment",tifrs-bsci-ci_InvestmentPropertyLandRevaluationIncrement
2020,2,X,個別,一般,資產負債表,1763,　　　　投資性不動產－土地－累計公允價值變動數,"　　　　Accumulated changes in fair value, investment property, land",tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLand
2020,2,X,個別,一般,資產負債表,1764,　　　　累計減損－投資性不動產－土地,"　　　　Accumulated impairment, investment property, land",tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyLand
2020,2,X,個別,一般,資產負債表,176B,　　　投資性不動產－建築物淨額,"　　　Investment property, buildings, net",tifrs-bsci-ci_InvestmentPropertyBuildingsNet
2020,2,X,個別,一般,資產負債表,1765,　　　　投資性不動產－建築物,"　　　　Investment property, buildings",tifrs-bsci-ci_InvestmentPropertyBuildings
2020,2,X,個別,一般,資產負債表,1766,　　　　投資性不動產－建築物－重估增值,"　　　　Investment property, buildings, revaluation increment",tifrs-bsci-ci_InvestmentPropertyBuildingsRevaluationIncrement
2020,2,X,個別,一般,資產負債表,1767,　　　　投資性不動產－建築物－累計公允價值變動數,"　　　　Accumulated changes in fair value, investment property, buildings",tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyBuildings
2020,2,X,個別,一般,資產負債表,1768,　　　　累計折舊－投資性不動產－建築物,"　　　　Accumulated depreciation, investment property, buildings",tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyBuildings
2020,2,X,個別,一般,資產負債表,1769,　　　　累計減損－投資性不動產－建築物,"　　　　Accumulated impairment, investment property, buildings",tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyBuildings
2020,2,X,個別,一般,資產負債表,176C,　　　投資性不動產－租賃權益淨額,"　　　Investment property, leasehold, net",tifrs-bsci-ci_InvestmentPropertyLeaseholdNet
2020,2,X,個別,一般,資產負債表,1771,　　　　投資性不動產－租賃權益,"　　　　Investment property, leasehold",tifrs-bsci-ci_InvestmentPropertyLeasehold
2020,2,X,個別,一般,資產負債表,1772,　　　　投資性不動產－租賃權益－累計公允價值變動數,"　　　　Accumulated changes in fair value, investment property, leasehold",tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyLeasehold
2020,2,X,個別,一般,資產負債表,176D,　　　投資性不動產－使用權資產淨額,"　　　Investment property, right-of-use assets, net",tifrs-bsci-ci_InvestmentPropertyRightOfUseAssetsNet
2020,2,X,個別,一般,資產負債表,1776,　　　　投資性不動產－使用權資產,"　　　　Investment property, right-of-use assets",tifrs-bsci-ci_InvestmentPropertyRightOfUseAssets
2020,2,X,個別,一般,資產負債表,1777,　　　　投資性不動產－使用權資產－累計公允價值變動數,"　　　　Accumulated changes in fair value,  investment property, right-of-use assets",tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyRightOfUseAssets
2020,2,X,個別,一般,資產負債表,1778,　　　　累計折舊－投資性不動產－使用權資產,"　　　　Accumulated depreciation, investment property, right-of-use assets",tifrs-bsci-ci_AccumulatedDepreciationInvestmentPropertyRightOfUseAssets
2020,2,X,個別,一般,資產負債表,1779,　　　　累計減損－投資性不動產－使用權資產,"　　　　Accumulated impairment, investment property, right-of-use assets",tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyRightOfUseAssets
2020,2,X,個別,一般,資產負債表,176E,　　　建造中之投資性不動產淨額,"　　　Investment property under construction, net",tifrs-bsci-ci_InvestmentPropertyUnderConstructionNet
2020,2,X,個別,一般,資產負債表,1773,　　　　建造中之投資性不動產,　　　　Investment property under construction,ifrs-full_InvestmentPropertyUnderConstructionOrDevelopment
2020,2,X,個別,一般,資產負債表,1774,　　　　建造中之投資性不動產－累計公允價值變動數,"　　　　Accumulated changes in fair value, investment property under construction",tifrs-bsci-ci_AccumulatedChangesInFairValueInvestmentPropertyUnderConstruction
2020,2,X,個別,一般,資產負債表,1775,　　　　累計減損－建造中之投資性不動產,"　　　　Accumulated impairment, investment property under construction",tifrs-bsci-ci_AccumulatedImpairmentInvestmentPropertyUnderConstruction
2020,2,X,個別,一般,資產負債表,1780,　　無形資產,　　Intangible assets,ifrs-full_IntangibleAssetsAndGoodwill
2020,2,X,個別,一般,資產負債表,1781,　　　商標權淨額,"　　　Trademarks, net",tifrs-bsci-ci_TrademarksNet
2020,2,X,個別,一般,資產負債表,1782,　　　　商標權,　　　　Trademarks,tifrs-bsci-ci_Trademarks
2020,2,X,個別,一般,資產負債表,1783,　　　　商標權重估增（減）值,"　　　　Trademarks, revaluation increment (decrement)",tifrs-bsci-ci_TrademarksRevaluationIncrementDdecrement
2020,2,X,個別,一般,資產負債表,1784,　　　　累計減損－商標權,"　　　　Accumulated impairment, trademarks",tifrs-bsci-ci_AccumulatedImpairmentTrademarks
2020,2,X,個別,一般,資產負債表,1785,　　　專利權淨額,"　　　Patents, net",tifrs-bsci-ci_PatentsNet
2020,2,X,個別,一般,資產負債表,1786,　　　　專利權,　　　　Patents,tifrs-bsci-ci_Patents
2020,2,X,個別,一般,資產負債表,1787,　　　　專利權重估增（減）值,"　　　　Patents, revaluation increment (decrement)",tifrs-bsci-ci_PatentsRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1788,　　　　累計減損－專利權,"　　　　Accumulated impairment, patents",tifrs-bsci-ci_AccumulatedImpairmentPatents
2020,2,X,個別,一般,資產負債表,1791,　　　特許權淨額,"　　　Franchise, net",ifrs-full_LicencesAndFranchises
2020,2,X,個別,一般,資產負債表,1792,　　　　特許權,　　　　Franchise,tifrs-bsci-ci_Franchise
2020,2,X,個別,一般,資產負債表,1793,　　　　特許權重估增（減）值,"　　　　Franchise, revaluation increment (decrement)",tifrs-bsci-ci_FranchiseRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1794,　　　　累計減損－特許權,"　　　　Accumulated impairment, franchise",tifrs-bsci-ci_AccumulatedImpairmentFranchise
2020,2,X,個別,一般,資產負債表,1795,　　　著作權淨額,"　　　Copyright, net",tifrs-bsci-ci_CopyrightNet
2020,2,X,個別,一般,資產負債表,1796,　　　　著作權,　　　　Copyright,tifrs-bsci-ci_Copyright
2020,2,X,個別,一般,資產負債表,1797,　　　　著作權重估增（減）值,"　　　　Copyright, revaluation increment (decrement)",tifrs-bsci-ci_CopyrightRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1798,　　　　累計減損－著作權,"　　　　Accumulated impairment, copyright",tifrs-bsci-ci_AccumulatedImpairmentCopyright
2020,2,X,個別,一般,資產負債表,1801,　　　電腦軟體淨額,"　　　Computer software, net",ifrs-full_ComputerSoftware
2020,2,X,個別,一般,資產負債表,1802,　　　　電腦軟體,　　　　Computer software,tifrs-bsci-ci_ComputerSoftware
2020,2,X,個別,一般,資產負債表,1803,　　　　電腦軟體重估增（減）值,"　　　　Computer software, revaluation increment (decrement)",tifrs-bsci-ci_ComputerSoftwareRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1804,　　　　累計減損－電腦軟體,"　　　　Accumulated impairment, computer software",tifrs-bsci-ci_AccumulatedImpairmentComputerSoftware
2020,2,X,個別,一般,資產負債表,1805,　　　商譽,　　　Goodwill,ifrs-full_Goodwill
2020,2,X,個別,一般,資產負債表,1811,　　　專門技術淨額,"　　　Acquired special technology, net",tifrs-bsci-ci_AcquiredSpecialTechnologyNet
2020,2,X,個別,一般,資產負債表,1812,　　　　專門技術,　　　　Acquired special technology,tifrs-bsci-ci_AcquiredSpecialTechnology
2020,2,X,個別,一般,資產負債表,1813,　　　　專門技術重估增（減）值,"　　　　Acquired special technology, revaluation increment (decrement)",tifrs-bsci-ci_AcquiredSpecialTechnologyRevaluationIncrementDecrement
2020,2,X,個別,一般,資產負債表,1814,　　　　累計減損－專門技術,"　　　　Accumulated impairment, acquired special technology",tifrs-bsci-ci_AccumulatedImpairmentAcquiredSpecialTechnology
